
Qf{a}expletive,Rf{u}Af{g},Sf{tu},Qf{a}Rf{u}Af{g}Sf{tu},Qf{a}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{a}Af{k}Sf{tu}Df{d}If{i},Qf{a}Af{k}Sf{tu}Ff{s}If{i},Qf{a}Af{k}Sf{tu}Df{d}Ef{a},Qf{a}Af{k}Sf{too}df{Ff{s}},Qf{a}Af{k}Sf{tu}Ff{s}Ef{a},Qf{a}Af{k}Sf{tu}If{w}Ef{a},Qf{a}Af{k}Sf{too},
Qf{ka}qualifier,Rf{u}Af{g},Sf{tu},Qf{ka}Rf{u}Af{g}Sf{tu},Qf{ka}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{ka}Af{k}Sf{tu}Df{d}If{i},Qf{ka}Af{k}Sf{tu}Ff{s}If{i},Qf{ka}Af{k}Sf{tu}Df{d}Ef{a},Qf{ka}Af{k}Sf{too}df{Ff{s}},Qf{ka}Af{k}Sf{tu}Ff{s}Ef{a},Qf{ka}Af{k}Sf{tu}If{w}Ef{a},Qf{ka}Af{k}Sf{too},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},Sf{tu},Qf{x̱ʼe}Rf{u}Af{g}Sf{tu},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Ff{s}If{i},Qf{x̱ʼa}Af{k}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Af{k}Sf{too}df{Ff{s}},Qf{x̱ʼa}Af{k}Sf{tu}Ff{s}Ef{a},Qf{x̱ʼa}Af{k}Sf{tu}If{w}Ef{a},Qf{x̱ʼa}Af{k}Sf{too},
Qf{ji}‘hand’,Rf{u}Af{g},Sf{tu},Qf{ji}Rf{u}Af{g}Sf{tu},Qf{ji}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{ji}Af{k}Sf{tu}Df{d}If{i},Qf{ji}Af{k}Sf{tu}Ff{s}If{i},Qf{ji}Af{k}Sf{tu}Df{d}Ef{a},Qf{ji}Af{k}Sf{too}df{Ff{s}},Qf{ji}Af{k}Sf{tu}Ff{s}Ef{a},Qf{ji}Af{k}Sf{tu}If{w}Ef{a},Qf{ji}Af{k}Sf{too},
Qf{tu}‘inside’,Rf{u}Af{g},Sf{tu},Qf{tu}Rf{u}Af{g}Sf{tu},Qf{tu}Af{k}Sf{tu}Df{d}Ff{z}If{i},Qf{tu}Af{k}Sf{tu}Df{d}If{i},Qf{tu}Af{k}Sf{tu}Ff{s}If{i},Qf{tu}Af{k}Sf{tu}Df{d}Ef{a},Qf{tu}Af{k}Sf{too}df{Ff{s}},Qf{tu}Af{k}Sf{tu}Ff{s}Ef{a},Qf{tu}Af{k}Sf{tu}If{w}Ef{a},Qf{tu}Af{k}Sf{too},


—,Rf{u}Af{g},Sf{i},Rf{u}Af{g}Sf{i},Af{g}Sf{i}Df{d}Ff{z}If{i},Af{g}Sf{i}Df{d}If{i},Af{g}Sf{i}Ff{s}If{i},Af{g}Sf{i}Df{d}Ef{a},Af{g}Sf{ee}df{Ff{s}},Af{g}Sf{i}Ff{s}Ef{a},Af{g}Sf{i}If{y}Ef{a},Af{g}Sf{ee},
Qf{a}expletive,Rf{u}Af{g},Sf{i},Qf{a}Rf{u}Af{g}Sf{i},Qf{a}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{a}Af{g}Sf{i}Df{d}If{i},Qf{a}Af{g}Sf{i}Ff{s}If{i},Qf{a}Af{g}Sf{i}Df{d}Ef{a},Qf{a}Af{g}Sf{ee}df{Ff{s}},Qf{a}Af{g}Sf{i}Ff{s}Ef{a},Qf{a}Af{g}Sf{i}If{y}Ef{a},Qf{a}Af{g}Sf{ee},
Qf{ka}qualifier,Rf{u}Af{g},Sf{i},Qf{ka}Rf{u}Af{g}Sf{i},Qf{ka}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{ka}Af{g}Sf{i}Df{d}If{i},Qf{ka}Af{g}Sf{i}Ff{s}If{i},Qf{ka}Af{g}Sf{i}Df{d}Ef{a},Qf{ka}Af{g}Sf{ee}df{Ff{s}},Qf{ka}Af{g}Sf{i}Ff{s}Ef{a},Qf{ka}Af{g}Sf{i}If{y}Ef{a},Qf{ka}Af{g}Sf{ee},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},Sf{i},Qf{x̱ʼe}Rf{u}Af{g}Sf{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}If{i},Qf{x̱ʼa}Af{g}Sf{i}Ff{s}If{i},Qf{x̱ʼa}Af{g}Sf{i}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Sf{ee}df{Ff{s}},Qf{x̱ʼa}Af{g}Sf{i}Ff{s}Ef{a},Qf{x̱ʼa}Af{g}Sf{i}If{y}Ef{a},Qf{x̱ʼa}Af{g}Sf{ee},
Qf{ji}‘hand’,Rf{u}Af{g},Sf{i},Qf{ji}Rf{u}Af{g}Sf{i},Qf{ji}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{ji}Af{g}Sf{i}Df{d}If{i},Qf{ji}Af{g}Sf{i}Ff{s}If{i},Qf{ji}Af{g}Sf{i}Df{d}Ef{a},Qf{ji}Af{g}Sf{ee}df{Ff{s}},Qf{ji}Af{g}Sf{i}Ff{s}Ef{a},Qf{ji}Af{g}Sf{i}If{y}Ef{a},Qf{ji}Af{g}Sf{ee},
Qf{tu}‘inside’,Rf{u}Af{g},Sf{i},Qf{tu}Rf{u}Af{g}Sf{i},Qf{tu}Af{g}Sf{i}Df{d}Ff{z}If{i},Qf{tu}Af{g}Sf{i}Df{d}If{i},Qf{tu}Af{g}Sf{i}Ff{s}If{i},Qf{tu}Af{g}Sf{i}Df{d}Ef{a},Qf{tu}Af{g}Sf{ee}df{Ff{s}},Qf{tu}Af{g}Sf{i}Ff{s}Ef{a},Qf{tu}Af{g}Sf{i}If{y}Ef{a},Qf{tu}Af{g}Sf{ee},


—,Rf{u}Af{g},Sf{yi},Rf{u}Af{g}Sf{yi},Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Af{g}Ef{a}Sf{y}Df{d}If{i},Af{g}Ef{a}Sf{y}Ff{s}If{i},Af{g}Ef{a}Sf{y}Df{d}Ef{a},Af{g}Ef{a}Sf{yi}df{Ff{s}},Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Af{g}Ef{a}Sf{yee}If{y},Af{g}Ef{a}Sf{y},
Qf{a}expletive,Rf{u}Af{g},Sf{yi},Qf{a}Rf{u}Af{g}Sf{yi},Qf{a}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{a}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{a}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{a}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{a}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{a}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{a}Af{g}Ef{a}Sf{yee}If{y},Qf{a}Af{g}Ef{a}Sf{y},
Qf{ka}qualifier,Rf{u}Af{g},Sf{yi},Qf{ka}Rf{u}Af{g}Sf{yi},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{ka}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{ka}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{ka}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ka}Af{g}Ef{a}Sf{yee}If{y},Qf{ka}Af{g}Ef{a}Sf{y},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},Sf{yi},Qf{x̱ʼe}Rf{u}Af{g}Sf{yi},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Sf{yee}If{y},Qf{x̱ʼa}Af{g}Ef{a}Sf{y},
Qf{ji}‘hand’,Rf{u}Af{g},Sf{yi},Qf{ji}Rf{u}Af{g}Sf{yi},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{ji}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{ji}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{ji}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{ji}Af{g}Ef{a}Sf{yee}If{y},Qf{ji}Af{g}Ef{a}Sf{y},
Qf{tu}‘inside’,Rf{u}Af{g},Sf{yi},Qf{tu}Rf{u}Af{g}Sf{yi},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}Ff{z}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Ff{s}If{i},Qf{tu}Af{g}Ef{a}Sf{y}Df{d}Ef{a},Qf{tu}Af{g}Ef{a}Sf{yi}df{Ff{s}},Qf{tu}Af{g}Ef{a}Sf{y}Ff{s}Ef{a},Qf{tu}Af{g}Ef{a}Sf{yee}If{y},Qf{tu}Af{g}Ef{a}Sf{y},


—,Rf{u}Af{g},Sf{du},Rf{u}Af{g}Sf{du},Af{g}Ef{a}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Af{g}Ef{a}Sf{du}df{Ff{s}},⁎,Af{g}Ef{a}Sf{du}If{w}Ef{a},Af{g}Ef{a}Sf{du},
Qf{a}expletive,Rf{u}Af{g},Sf{du},Qf{a}Rf{u}Af{g}Sf{du},Qf{a}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Af{k}Sf{du}df{Ff{s}},⁎,Qf{a}Af{k}Sf{du}If{w}Ef{a},Qf{a}Af{k}Sf{du},
Qf{ka}qualifier,Rf{u}Af{g},Sf{du},Qf{ka}Rf{u}Af{g}Sf{du},Qf{ka}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Af{k}Sf{du}df{Ff{s}},⁎,Qf{ka}Af{k}Sf{du}If{w}Ef{a},Qf{ka}Af{k}Sf{du},
Qf{x̱ʼe}‘mouth’,Rf{u}Af{g},Sf{du},Qf{x̱ʼe}Rf{u}Af{g}Sf{du},Qf{x̱ʼa}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Af{k}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Af{k}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Af{k}Sf{du},
Qf{ji}‘hand’,Rf{u}Af{g},Sf{du},Qf{ji}Rf{u}Af{g}Sf{du},Qf{ji}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Af{k}Sf{du}df{Ff{s}},⁎,Qf{ji}Af{k}Sf{du}If{w}Ef{a},Qf{ji}Af{k}Sf{du},
Qf{tu}‘inside’,Rf{u}Af{g},Sf{du},Qf{tu}Rf{u}Af{g}Sf{du},Qf{tu}Af{k}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Af{k}Sf{du}df{Ff{s}},⁎,Qf{tu}Af{k}Sf{du}If{w}Ef{a},Qf{tu}Af{k}Sf{du},


—,Af{g}Mf{g̱},—,Af{g}Mf{g̱},Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Af{g}Ef{a}Mf{x̱}Df{d}If{i},Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Af{g}Ef{a}Mf{g̱}Ef{a}df{Ff{s}},Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Af{g}Ef{a}Mf{g̱}Ef{a}If{a},Af{g}Ef{a}Mf{g̱}Ef{a},
Qf{a}arg./expl.,Af{g}Mf{g̱},—,Qf{a}Af{g}Mf{g̱},Qf{a}Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Df{d}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Qf{a}Af{k}Mf{g̱}Ef{a}df{Ff{s}},Qf{a}Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Qf{a}Af{k}Mf{g̱}Ef{a}If{a},Qf{a}Af{k}Mf{g̱}Ef{a},
Qf{ka}qualifier,Af{g}Mf{g̱},—,Qf{ka}Af{g}Mf{g̱},Qf{ka}Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Df{d}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Qf{ka}Af{k}Mf{g̱}Ef{a}df{Ff{s}},Qf{ka}Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Qf{ka}Af{k}Mf{g̱}Ef{a}If{a},Qf{ka}Af{k}Mf{g̱}Ef{a},
Qf{x̱ʼe}‘mouth’,Af{g}Mf{g̱},—,Qf{x̱ʼe}Af{g}Mf{g̱},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Df{d}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Qf{x̱ʼa}Af{k}Mf{g̱}Ef{a}df{Ff{s}},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Qf{x̱ʼa}Af{k}Mf{g̱}Ef{a}If{a},Qf{x̱ʼa}Af{k}Mf{g̱}Ef{a},
Qf{ji}‘hand’,Af{g}Mf{g̱},—,Qf{ji}Af{g}Mf{g̱},Qf{ji}Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Df{d}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Qf{ji}Af{k}Mf{g̱}Ef{a}df{Ff{s}},Qf{ji}Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Qf{ji}Af{k}Mf{g̱}Ef{a}If{a},Qf{ji}Af{k}Mf{g̱}Ef{a},
Qf{tu}‘inside’,Af{g}Mf{g̱},—,Qf{tu}Af{g}Mf{g̱},Qf{tu}Af{g}Ef{a}Mf{x̱}Df{d}Ff{z}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Df{d}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Ff{s}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Df{d}Ef{a},Qf{tu}Af{k}Mf{g̱}Ef{a}df{Ff{s}},Qf{tu}Af{g}Ef{a}Mf{x̱}Ff{s}Ef{a},Qf{tu}Af{k}Mf{g̱}Ef{a}If{a},Qf{tu}Af{k}Mf{g̱}Ef{a},


—,Af{g}Mf{g̱},Sf{χ},Af{g}Mf{g̱}Sf{x̱},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a}If{a},Af{g}Ef{a}mf{Sf{ḵ}}Ef{a},
Qf{a}expletive,Af{g}Mf{g̱},Sf{χ},Qf{a}Af{g}Mf{g̱}Sf{x̱},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a}If{a},Qf{a}Af{k}mf{Sf{ḵ}}Ef{a},
Qf{ka}qualifier,Af{g}Mf{g̱},Sf{χ},Qf{ka}Af{g}Mf{g̱}Sf{x̱},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a}If{a},Qf{ka}Af{k}mf{Sf{ḵ}}Ef{a},
Qf{x̱ʼe}‘mouth’,Af{g}Mf{g̱},Sf{χ},Qf{x̱ʼe}Af{g}Mf{g̱}Sf{x̱},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a}If{a},Qf{x̱ʼa}Af{k}mf{Sf{ḵ}}Ef{a},
Qf{ji}‘hand’,Af{g}Mf{g̱},Sf{χ},Qf{ji}Af{g}Mf{g̱}Sf{x̱},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a}If{a},Qf{ji}Af{k}mf{Sf{ḵ}}Ef{a},
Qf{tu}‘inside’,Af{g}Mf{g̱},Sf{χ},Qf{tu}Af{g}Mf{g̱}Sf{x̱},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a}If{a},Qf{tu}Af{k}mf{Sf{ḵ}}Ef{a},


—,Af{g}Mf{g̱},Sf{tu},Af{g}Mf{g̱}Sf{tu},Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Af{g}Ef{a}Mf{x̱}Sf{too},
Qf{a}expletive,Af{g}Mf{g̱},Sf{tu},Qf{a}Af{g}Mf{g̱}Sf{tu},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{a}Af{g}Ef{a}Mf{x̱}Sf{too},
Qf{ka}qualifier,Af{g}Mf{g̱},Sf{tu},Qf{ka}Af{g}Mf{g̱}Sf{tu},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{ka}Af{g}Ef{a}Mf{x̱}Sf{too},
Qf{x̱ʼe}‘mouth’,Af{g}Mf{g̱},Sf{tu},Qf{x̱ʼe}Af{g}Mf{g̱}Sf{tu},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{x̱ʼa}Af{g}Ef{a}Mf{x̱}Sf{too},
Qf{ji}‘hand’,Af{g}Mf{g̱},Sf{tu},Qf{ji}Af{g}Mf{g̱}Sf{tu},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{ji}Af{g}Ef{a}Mf{x̱}Sf{too},
Qf{tu}‘inside’,Af{g}Mf{g̱},Sf{tu},Qf{tu}Af{g}Mf{g̱}Sf{tu},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{tu}Af{g}Ef{a}Mf{x̱}Sf{too},


—,Af{g}Mf{g̱},Sf{i},Af{g}Mf{g̱}Sf{i},Af{g}Ef{a}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Af{g}Ef{a}Mf{g̱}Sf{i}Df{d}If{i},Af{g}Ef{a}Mf{g̱}Sf{i}Ff{s}If{i},Af{g}Ef{a}Mf{g̱}Sf{i}Df{d}Ef{a},Af{g}Ef{a}Mf{g̱}Sf{ee}df{Ff{s}},Af{g}Ef{a}Mf{g̱}Sf{i}Ff{s}Ef{a},Af{g}Ef{a}Mf{g̱}Sf{i}If{y}Ef{a},Af{g}Ef{a}Mf{g̱}Sf{ee},
Qf{a}expletive,Af{g}Mf{g̱},Sf{i},Qf{a}Af{g}Mf{g̱}Sf{i},Qf{a}Af{k}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{a}Af{k}Mf{g̱}Sf{i}Df{d}If{i},Qf{a}Af{k}Mf{g̱}Sf{i}Ff{s}If{i},Qf{a}Af{k}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{a}Af{k}Mf{g̱}Sf{ee}df{Ff{s}},Qf{a}Af{k}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{a}Af{k}Mf{g̱}Sf{i}If{y}Ef{a},Qf{a}Af{k}Mf{g̱}Sf{ee},
Qf{ka}qualifier,Af{g}Mf{g̱},Sf{i},Qf{ka}Af{g}Mf{g̱}Sf{i},Qf{ka}Af{k}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{ka}Af{k}Mf{g̱}Sf{i}Df{d}If{i},Qf{ka}Af{k}Mf{g̱}Sf{i}Ff{s}If{i},Qf{ka}Af{k}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{ka}Af{k}Mf{g̱}Sf{ee}df{Ff{s}},Qf{ka}Af{k}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{ka}Af{k}Mf{g̱}Sf{i}If{y}Ef{a},Qf{ka}Af{k}Mf{g̱}Sf{ee},
