
Qf{ka}qualifier,Rf{u},Sf{yi},Qf{ka}Rf{u}Sf{yi},Qf{ka}Sf{y}Df{d}Ff{z}If{i},Qf{ka}Sf{y}Df{d}If{i},Qf{ka}Sf{y}Ff{s}If{i},Qf{ka}Sf{y}Df{d}Ef{a},Qf{ka}Sf{yi}df{Ff{s}},Qf{ka}Sf{y}Ff{s}Ef{a},Qf{ka}Sf{yee}If{y},Qf{ka}Sf{y},
Qf{x̱ʼe}‘mouth’,Rf{u},Sf{yi},Qf{x̱ʼe}Rf{u}Sf{yi},Qf{x̱ʼa}Sf{y}Df{d}Ff{z}If{i},Qf{x̱ʼa}Sf{y}Df{d}If{i},Qf{x̱ʼa}Sf{y}Ff{s}If{i},Qf{x̱ʼa}Sf{y}Df{d}Ef{a},Qf{x̱ʼa}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Sf{y}Ff{s}Ef{a},Qf{x̱ʼa}Sf{yee}If{y},Qf{x̱ʼa}Sf{y},
Qf{ji}‘hand’,Rf{u},Sf{yi},Qf{ji}Rf{u}Sf{yi},Qf{ji}Sf{y}Df{d}Ff{z}If{i},Qf{ji}Sf{y}Df{d}If{i},Qf{ji}Sf{y}Ff{s}If{i},Qf{ji}Sf{y}Df{d}Ef{a},Qf{ji}Sf{yi}df{Ff{s}},Qf{ji}Sf{y}Ff{s}Ef{a},Qf{ji}Sf{yee}If{y},Qf{ji}Sf{y},
Qf{tu}‘inside’,Rf{u},Sf{yi},Qf{tu}Rf{u}Sf{yi},Qf{tu}Sf{y}Df{d}Ff{z}If{i},Qf{tu}Sf{y}Df{d}If{i},Qf{tu}Sf{y}Ff{s}If{i},Qf{tu}Sf{y}Df{d}Ef{a},Qf{tu}Sf{yi}df{Ff{s}},Qf{tu}Sf{y}Ff{s}Ef{a},Qf{tu}Sf{yee}If{y},Qf{tu}Sf{y},


—,Rf{u},Sf{du},Rf{u}Sf{du},Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Sf{du}df{Ff{s}},⁎,Sf{du}If{w}Ef{a},Sf{du},
,,,,Rf{u}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Rf{u}Sf{du}df{Ff{s}},⁎,Rf{u}Sf{du}If{w}Ef{a},Rf{u}Sf{du},
Qf{a}expletive,Rf{u},Sf{du},Qf{a}Rf{u}Sf{du},Qf{a}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Sf{du}df{Ff{s}},⁎,Qf{a}Sf{du}If{w}Ef{a},Qf{a}Sf{du},
Qf{ka}qualifier,Rf{u},Sf{du},Qf{ka}Rf{u}Sf{du},Qf{ko}Rf{o}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ko}Rf{o}Sf{du}df{Ff{s}},⁎,Qf{ko}Rf{o}Sf{du}If{w}Ef{a},Qf{ko}Rf{o}Sf{du},
,,,,Qf{k}Rf{u}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{k}Rf{u}Sf{du}df{Ff{s}},⁎,Qf{k}Rf{u}Sf{du}If{w}Ef{a},Qf{k}Rf{u}Sf{du},
,,,,Qf{ka}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Sf{du}df{Ff{s}},⁎,Qf{ka}Sf{du}If{w}Ef{a},Qf{ka}Sf{du},
Qf{x̱ʼe}‘mouth’,Rf{u},Sf{du},Qf{x̱ʼe}Rf{u}Sf{du},Qf{x̱ʼa}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Sf{du},
Qf{ji}‘hand’,Rf{u},Sf{du},Qf{ji}Rf{u}Sf{du},Qf{je}Rf{e}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{je}Rf{e}Sf{du}df{Ff{s}},⁎,Qf{je}Rf{e}Sf{du}If{w}Ef{a},Qf{je}Rf{e}Sf{du},
,,,,Qf{j}Rf{u}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{j}Rf{u}Sf{du}df{Ff{s}},⁎,Qf{j}Rf{u}Sf{du}If{w}Ef{a},Qf{j}Rf{u}Sf{du},
,,,,Qf{ji}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Sf{du}df{Ff{s}},⁎,Qf{ji}Sf{du}If{w}Ef{a},Qf{ji}Sf{du},
Qf{tu}‘inside’,Rf{u},Sf{du},Qf{tu}Rf{u}Sf{du},Qf{tu}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Sf{du}df{Ff{s}},⁎,Qf{tu}Sf{du}If{w}Ef{a},Qf{tu}Sf{du},


—,Mf{g̱},—,Mf{g̱},⁎,⁎,⁎,Mf{g̱}Ef{a}Df{d}Ef{a},Mf{g̱}Ef{a}df{Ff{s}},Mf{g̱}Ef{a}Ff{s}Ef{a},⁎,Mf{g̱}Ef{a},
,,,,,,,,,#Mf{g̱}Ef{a}Ff{s},,,
Qf{a}arg./expl.,Mf{g̱},—,Qf{a}Mf{g̱},⁎,⁎,⁎,Qf{a}Mf{x̱}Df{d}Ef{a},Qf{a}Mf{g̱}Ef{a}df{Ff{s}},Qf{a}Mf{x̱}Ff{s}Ef{a},⁎,Qf{a}Mf{g̱}Ef{a},
Qf{ka}qualifier,Mf{g̱},—,Qf{ka}Mf{g̱},⁎,⁎,⁎,Qf{ka}Mf{x̱}Df{d}Ef{a},Qf{ka}Mf{g̱}Ef{a}df{Ff{s}},Qf{ka}Mf{x̱}Ff{s}Ef{a},⁎,Qf{ka}Mf{g̱}Ef{a},
Qf{x̱ʼe}‘mouth’,Mf{g̱},—,Qf{x̱ʼe}Mf{g̱},⁎,⁎,⁎,Qf{x̱ʼa}Mf{x̱}Df{d}Ef{a},Qf{x̱ʼa}Mf{g̱}Ef{a}df{Ff{s}},Qf{x̱ʼa}Mf{x̱}Ff{s}Ef{a},⁎,Qf{x̱ʼa}Mf{g̱}Ef{a},
Qf{ji}‘hand’,Mf{g̱},—,Qf{ji}Mf{g̱},⁎,⁎,⁎,Qf{ji}Mf{x̱}Df{d}Ef{a},Qf{ji}Mf{g̱}Ef{a}df{Ff{s}},Qf{ji}Mf{x̱}Ff{s}Ef{a},⁎,Qf{ji}Mf{g̱}Ef{a},
Qf{tu}‘inside’,Mf{g̱},—,Qf{tu}Mf{g̱},⁎,⁎,⁎,Qf{tu}Mf{x̱}Df{d}Ef{a},Qf{tu}Mf{g̱}Ef{a}df{Ff{s}},Qf{tu}Mf{x̱}Ff{s}Ef{a},⁎,Qf{tu}Mf{g̱}Ef{a},


—,Mf{g̱},Sf{x̱},Mf{g̱}Sf{x̱},⁎,⁎,⁎,mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},mf{Sf{ḵ}}Ef{a}df{Ff{s}},mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,mf{Sf{ḵ}}Ef{a},
Qf{a}expletive,Mf{g̱},Sf{x̱},Qf{a}Mf{g̱}Sf{x̱},⁎,⁎,⁎,Qf{a}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{a}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{a}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,Qf{a}mf{Sf{ḵ}}Ef{a},
Qf{ka}qualifier,Mf{g̱},Sf{x̱},Qf{ka}Mf{g̱}Sf{x̱},⁎,⁎,⁎,Qf{ka}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{ka}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{ka}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,Qf{ka}mf{Sf{ḵ}}Ef{a},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{x̱},Qf{x̱ʼe}Mf{g̱}Sf{x̱},⁎,⁎,⁎,Qf{x̱ʼa}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{x̱ʼa}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{x̱ʼa}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,Qf{x̱ʼa}mf{Sf{ḵ}}Ef{a},
Qf{ji}‘hand’,Mf{g̱},Sf{x̱},Qf{ji}Mf{g̱}Sf{x̱},⁎,⁎,⁎,Qf{ji}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{ji}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{ji}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,Qf{ji}mf{Sf{ḵ}}Ef{a},
Qf{tu}‘inside’,Mf{g̱},Sf{x̱},Qf{tu}Mf{g̱}Sf{x̱},⁎,⁎,⁎,Qf{tu}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{tu}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{tu}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},⁎,Qf{tu}mf{Sf{ḵ}}Ef{a},


—,Mf{g̱},Sf{tu},Mf{g̱}Sf{tu},⁎,⁎,⁎,Mf{g̱}Ef{a}Sf{tu}Df{d}Ef{a},Mf{g̱}Ef{a}Sf{too}df{Ff{s}},Mf{g̱}Ef{a}Sf{tu}Ff{s}Ef{a},⁎,Mf{g̱}Ef{a}Sf{too},
Qf{a}expletive,Mf{g̱},Sf{tu},Qf{a}Mf{g̱}Sf{tu},⁎,⁎,⁎,Qf{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},⁎,Qf{a}Mf{x̱}Sf{too},
Qf{ka}qualifier,Mf{g̱},Sf{tu},Qf{ka}Mf{g̱}Sf{tu},⁎,⁎,⁎,Qf{ka}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ka}Mf{x̱}Sf{too}df{Ff{s}},Qf{ka}Mf{x̱}Sf{tu}Ff{s}Ef{a},⁎,Qf{ka}Mf{x̱}Sf{too},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{tu},Qf{x̱ʼe}Mf{g̱}Sf{tu},⁎,⁎,⁎,Qf{x̱ʼa}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{too}df{Ff{s}},Qf{x̱ʼa}Mf{x̱}Sf{tu}Ff{s}Ef{a},⁎,Qf{x̱ʼa}Mf{x̱}Sf{too},
Qf{ji}‘hand’,Mf{g̱},Sf{tu},Qf{ji}Mf{g̱}Sf{tu},⁎,⁎,⁎,Qf{ji}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ji}Mf{x̱}Sf{too}df{Ff{s}},Qf{ji}Mf{x̱}Sf{tu}Ff{s}Ef{a},⁎,Qf{ji}Mf{x̱}Sf{too},
Qf{tu}‘inside’,Mf{g̱},Sf{tu},Qf{tu}Mf{g̱}Sf{tu},⁎,⁎,⁎,Qf{tu}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{tu}Mf{x̱}Sf{too}df{Ff{s}},Qf{tu}Mf{x̱}Sf{tu}Ff{s}Ef{a},⁎,Qf{tu}Mf{x̱}Sf{too},


—,Mf{g̱},Sf{i},Mf{g̱}Sf{i},⁎,⁎,⁎,Mf{g̱}Sf{i}Df{d}Ef{a},Mf{g̱}Sf{ee}df{Ff{s}},Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Mf{g̱}Sf{ee},
Qf{a}expletive,Mf{g̱},Sf{i},Qf{a}Mf{g̱}Sf{i},⁎,⁎,⁎,Qf{a}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{a}Mf{g̱}Sf{ee}df{Ff{s}},Qf{a}Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Qf{a}Mf{g̱}Sf{ee},
Qf{ka}qualifier,Mf{g̱},Sf{i},Qf{ka}Mf{g̱}Sf{i},⁎,⁎,⁎,Qf{ka}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{ka}Mf{g̱}Sf{ee}df{Ff{s}},Qf{ka}Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Qf{ka}Mf{g̱}Sf{ee},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{i},Qf{x̱ʼe}Mf{g̱}Sf{i},⁎,⁎,⁎,Qf{x̱ʼa}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{x̱ʼa}Mf{g̱}Sf{ee}df{Ff{s}},Qf{x̱ʼa}Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Qf{x̱ʼa}Mf{g̱}Sf{ee},
Qf{ji}‘hand’,Mf{g̱},Sf{i},Qf{ji}Mf{g̱}Sf{i},⁎,⁎,⁎,Qf{ji}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{ji}Mf{g̱}Sf{ee}df{Ff{s}},Qf{ji}Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Qf{ji}Mf{g̱}Sf{ee},
Qf{tu}‘inside’,Mf{g̱},Sf{i},Qf{tu}Mf{g̱}Sf{i},⁎,⁎,⁎,Qf{tu}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{tu}Mf{g̱}Sf{ee}df{Ff{s}},Qf{tu}Mf{g̱}Sf{i}Ff{s}Ef{a},⁎,Qf{tu}Mf{g̱}Sf{ee},


—,Mf{g̱},Sf{yi},Mf{g̱}Sf{yi},⁎,⁎,⁎,Mf{g̱}Ef{a}Sf{y}Df{d}Ef{a},Mf{g̱}Ef{a}Sf{yi}df{Ff{s}},Mf{g̱}Ef{a}Sf{y}Ff{s}Ef{a},⁎,Mf{g̱}Ef{a}Sf{y},
Qf{a}expletive,Mf{g̱},Sf{yi},Qf{a}Mf{g̱}Sf{yi},⁎,⁎,⁎,Qf{a}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{a}Mf{x̱}Sf{yi}df{Ff{s}},Qf{a}Mf{x̱}Sf{yi}Ff{s}Ef{a},⁎,Qf{a}Mf{x̱}Sf{yi},
Qf{ka}qualifier,Mf{g̱},Sf{yi},Qf{ka}Mf{g̱}Sf{yi},⁎,⁎,⁎,Qf{ka}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{ka}Mf{x̱}Sf{yi}df{Ff{s}},Qf{ka}Mf{x̱}Sf{yi}Ff{s}Ef{a},⁎,Qf{ka}Mf{x̱}Sf{yi},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{yi},Qf{x̱ʼe}Mf{g̱}Sf{yi},⁎,⁎,⁎,Qf{x̱ʼa}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Mf{x̱}Sf{yi}Ff{s}Ef{a},⁎,Qf{x̱ʼa}Mf{x̱}Sf{yi},
Qf{ji}‘hand’,Mf{g̱},Sf{yi},Qf{ji}Mf{g̱}Sf{yi},⁎,⁎,⁎,Qf{ji}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{ji}Mf{x̱}Sf{yi}df{Ff{s}},Qf{ji}Mf{x̱}Sf{yi}Ff{s}Ef{a},⁎,Qf{ji}Mf{x̱}Sf{yi},
Qf{tu}‘inside’,Mf{g̱},Sf{yi},Qf{tu}Mf{g̱}Sf{yi},⁎,⁎,⁎,Qf{tu}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{tu}Mf{x̱}Sf{yi}df{Ff{s}},Qf{tu}Mf{x̱}Sf{yi}Ff{s}Ef{a},⁎,Qf{tu}Mf{x̱}Sf{yi},


—,Mf{g̱},Sf{du},Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Mf{g̱}Ef{a}Sf{du}df{Ff{s}},⁎,⁎,Mf{g̱}Ef{a}Sf{du},
Qf{a}expletive,Mf{g̱},Sf{du},Qf{a}Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Qf{a}Mf{x̱}Sf{du}df{Ff{s}},⁎,⁎,Qf{a}Mf{x̱}Sf{du},
Qf{ka}qualifier,Mf{g̱},Sf{du},Qf{ka}Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Qf{ka}Mf{x̱}Sf{du}df{Ff{s}},⁎,⁎,Qf{ka}Mf{x̱}Sf{du},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{du},Qf{x̱ʼe}Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Qf{x̱ʼa}Mf{x̱}Sf{du}df{Ff{s}},⁎,⁎,Qf{x̱ʼa}Mf{x̱}Sf{du},
Qf{ji}‘hand’,Mf{g̱},Sf{du},Qf{ji}Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Qf{ji}Mf{x̱}Sf{du}df{Ff{s}},⁎,⁎,Qf{ji}Mf{x̱}Sf{du},
Qf{tu}‘inside’,Mf{g̱},Sf{du},Qf{tu}Mf{g̱}Sf{du},⁎,⁎,⁎,⁎,Qf{tu}Mf{x̱}Sf{du}df{Ff{s}},⁎,⁎,Qf{tu}Mf{x̱}Sf{du},


—,Rf{u}Mf{g̱},—,Rf{u}Mf{g̱},Mf{g̱}Rf{w}Ef{a}Df{d}Ff{z}If{i},Mf{g̱}Rf{w}Ef{a}Df{d}If{i},Mf{g̱}Rf{w}Ef{a}Ff{s}If{i},Mf{g̱}Rf{w}Ef{a}Df{d}Ef{a},Mf{g̱}Rf{w}Ef{a}df{Ff{s}},Mf{g̱}Rf{w}Ef{a}Ff{s}Ef{a},Mf{g̱}Rf{w}Ef{a}If{a},Mf{g̱}Rf{w}Ef{a},
,,,,Rf{u}Mf{x̱}Df{d}Ff{z}If{i},,Rf{u}Mf{x̱}Ff{s}If{i},,,,,,
Qf{a}arg./expl.,Rf{u}Mf{g̱},—,Qf{a}Rf{u}Mf{g̱},Qf{o}Rf{o}Mf{x̱}Df{d}Ff{z}If{i},Qf{o}Rf{o}Mf{x̱}Df{d}If{i},Qf{o}Rf{o}Mf{x̱}Ff{s}If{i},Qf{o}Rf{o}Mf{x̱}Df{d}Ef{a},Qf{o}Rf{o}Mf{g̱}Ef{a}df{Ff{s}},Qf{o}Rf{o}Mf{x̱}Ff{s}Ef{a},Qf{o}Rf{o}Mf{g̱}Ef{a}If{a},Qf{o}Rf{o}Mf{g̱}Ef{a},
,,,,Qf{a}Mf{x̱}Rf{w}Df{d}Ff{z}If{i},Qf{a}Mf{x̱}Rf{w}Df{d}If{i},Qf{a}Mf{x̱}Rf{w}Ff{s}If{i},Qf{a}Mf{x̱}Rf{w}Df{d}Ef{a},Qf{a}Mf{g̱}Rf{w}Ef{a}df{Ff{s}},Qf{a}Mf{x̱}Rf{w}Ff{s}Ef{a},Qf{a}Mf{g̱}Rf{w}Ef{a}If{a},Qf{a}Mf{g̱}Rf{w}Ef{a},
Qf{ka}qualifier,Rf{u}Mf{g̱},—,Qf{ka}Rf{u}Mf{g̱},Qf{ko}Rf{o}Mf{x̱}Df{d}Ff{z}If{i},Qf{ko}Rf{o}Mf{x̱}Df{d}If{i},Qf{ko}Rf{o}Mf{x̱}Ff{s}If{i},Qf{ko}Rf{o}Mf{x̱}Df{d}Ef{a},Qf{ko}Rf{o}Mf{g̱}Ef{a}df{Ff{s}},Qf{ko}Rf{o}Mf{x̱}Ff{s}Ef{a},Qf{ko}Rf{o}Mf{g̱}Ef{a}If{a},Qf{ko}Rf{o}Mf{g̱}Ef{a},
Qf{x̱ʼe}‘mouth’,Rf{u}Mf{g̱},—,Qf{x̱ʼe}Rf{u}Mf{g̱},Qf{x̱ʼe}Rf{i}Mf{x̱}Df{d}Ff{z}If{i},Qf{x̱ʼe}Rf{i}Mf{x̱}Df{d}If{i},Qf{x̱ʼe}Rf{i}Mf{x̱}Ff{s}If{i},Qf{x̱ʼe}Rf{i}Mf{x̱}Df{d}Ef{a},Qf{x̱ʼe}Rf{i}Mf{g̱}Ef{a}df{Ff{s}},Qf{x̱ʼe}Rf{i}Mf{x̱}Ff{s}Ef{a},Qf{x̱ʼe}Rf{i}Mf{g̱}Ef{a}If{a},Qf{x̱ʼe}Rf{i}Mf{g̱}Ef{a},
,,,,,,,,,,Qf{x̱ʼa}Mf{g̱}Rf{w}Ef{a}If{a},,
Qf{ji}‘hand’,Rf{u}Mf{g̱},—,Qf{ji}Rf{u}Mf{g̱},Qf{je}Rf{e}Mf{x̱}Df{d}Ff{z}If{i},Qf{je}Rf{e}Mf{x̱}Df{d}If{i},Qf{je}Rf{e}Mf{x̱}Ff{s}If{i},Qf{je}Rf{e}Mf{x̱}Df{d}Ef{a},Qf{je}Rf{e}Mf{g̱}Ef{a}df{Ff{s}},Qf{je}Rf{e}Mf{x̱}Ff{s}Ef{a},Qf{je}Rf{e}Mf{g̱}Ef{a}If{a},Qf{je}Rf{e}Mf{g̱}Ef{a},
Qf{tu}‘inside’,Rf{u}Mf{g̱},—,Qf{tu}Rf{u}Mf{g̱},Qf{to}Rf{o}Mf{x̱}Df{d}Ff{z}If{i},Qf{to}Rf{o}Mf{x̱}Df{d}If{i},Qf{to}Rf{o}Mf{x̱}Ff{s}If{i},Qf{to}Rf{o}Mf{x̱}Df{d}Ef{a},Qf{to}Rf{o}Mf{g̱}Ef{a}df{Ff{s}},Qf{to}Rf{o}Mf{x̱}Ff{s}Ef{a},Qf{to}Rf{o}Mf{g̱}Ef{a}If{a},Qf{to}Rf{o}Mf{g̱}Ef{a},


—,Rf{u}Mf{g̱},Sf{x̱},Rf{u}Mf{g̱}Sf{x̱},mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ff{z}If{i},mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}If{i},mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}If{i},mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ef{a},mf{Sf{ḵ}}Rf{w}Ef{a}df{Ff{s}},mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}Ef{a},mf{Sf{ḵ}}Rf{w}Ef{a}If{a},mf{Sf{ḵ}}Rf{w}Ef{a},
Qf{a}expletive,Rf{u}Mf{g̱},Sf{x̱},Qf{a}Rf{u}Mf{g̱}Sf{x̱},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a}If{a},Qf{o}Rf{o}mf{Sf{ḵ}}Ef{a},
Qf{ka}qualifier,Rf{u}Mf{g̱},Sf{x̱},Qf{ka}Rf{u}Mf{g̱}Sf{x̱},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a}If{a},Qf{ko}Rf{o}mf{Sf{ḵ}}Ef{a},
Qf{x̱ʼe}‘mouth’,Rf{u}Mf{g̱},Sf{x̱},Qf{x̱ʼe}Rf{u}Mf{g̱}Sf{x̱},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a}If{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Ef{a},
,,,,Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ff{z}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}If{i},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ef{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}df{Ff{s}},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}Ef{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a}If{a},Qf{x̱ʼe}Rf{i}mf{Sf{ḵ}}Rf{w}Ef{a},
,,,,Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ff{z}If{i},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}If{i},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}If{i},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ef{a},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}df{Ff{s}},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}Ef{a},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a}If{a},Qf{x̱ʼa}mf{Sf{ḵ}}Rf{w}Ef{a},
Qf{ji}‘hand’,Rf{u}Mf{g̱},Sf{x̱},Qf{ji}Rf{u}Mf{g̱}Sf{x̱},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a}If{a},Qf{je}Rf{e}mf{Sf{ḵ}}Ef{a},
,,,,Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ff{z}If{i},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}If{i},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}If{i},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}Df{d}Ef{a},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}df{Ff{s}},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}Ff{s}Ef{a},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a}If{a},Qf{ji}mf{Sf{ḵ}}Rf{w}Ef{a},
